# id:14-14-14 
-0.51,0.25,0.54404520337699
-0.24,0.63,0.65218232369305
-0.36,0.21,-0.02196931103602
-0.74,-0.57,0.046370203288399
-0.23,-0.18,-0.39321001215139
0.93,0.95,1.75472403683
0.44,0.99,1.1700198159818
-0.62,-0.36,0.1311698046609
0.74,0.7,0.9870724787321
0.88,0.51,1.1091797883519
-0.63,0.64,1.4357141202308
0.12,-0.39,-0.8555259780996
0.49,-0.95,-0.9487488424407
0.91,0.56,1.4112927936166
0.03,-0.68,-0.74848651434988
-0.35,-0.11,0.40209308486537
0.52,-0.92,-0.74612781374309
0.84,0.95,1.4626745368093
-0.4,-0.99,-0.86205351857306
0.12,-0.42,-0.20347189922385
-0.86,0.69,1.6400233483505
-0.63,0.82,1.3586099346878
0.49,0.79,1.4440383542417
-0.42,-0.09,0.084624893487643
-1,0.74,1.4340373138669
0.44,-0.27,-0.090273803709163
-0.31,0.56,0.80353161579163
-0.95,-0.08,0.74950256553481
-0.94,0.11,1.3380359585111
-0.07,0.87,1.0558975489462
0.16,0.21,0.64301257991744
0.82,0.86,1.4729720448197
